Trial,subjID,resp_iscorrect,verif_rt,descr_rt,T_verb,P_type,verif_ans,P_sentence,clear_responses,isactive,syn_voice,syn_corr,error_type_old,error_type,message
2329,87,0,1.563055556,5.764722222,shoot,PI,1,The ballerina is shooted by the artist.,The baker is shooting the swimmer.,1,P,I,,0,
2330,87,1,1.432222222,4.8375,chase,AC,0,The policeman chases the robber.,The policeman is chasing the swimmer.,1,A,C,,0,
2331,87,1,0.9302777778,4.105277778,follow,PC,0,The ballerina is followed by the pirate.,The nun is following the boxer.,1,P,C,,0,
2332,87,1,0.8013888889,3.350277778,follow,AC,0,The nun follows the cowboy.,The pirate is following the doctor.,1,A,C,,0,
2333,87,1,1.778333333,4.261111111,punch,PC,1,The ballerina is punched by the artist.,The cowboy punched the doctor.,1,P,C,,0,
2334,87,1,1.037222222,4.078611111,follow,AC,1,The nun follows the doctor.,The pirate is following the sailor.,1,A,C,,0,
2335,87,1,2.111666667,4.046944444,scold,PC,1,The doctor is scolded by the professor.,The policeman scolds the boxer.,1,P,C,,0,
2336,87,1,1.125,3.644444444,shoot,AI,0,The actress shoot the robber.,The baker shoots the boxer.,1,A,I,,0,
2337,87,1,1.169166667,4.888333333,follow,PC,1,The ballerina is followed by the pirate.,The nun is following the soldier.,1,P,C,,0,
2338,87,1,1.028611111,3.740277778,slap,AC,0,The cowboy slaps the ballerina.,The policeman slapped the boxer.,1,A,C,,0,
2339,87,1,1.281944444,5.471944444,slap,PC,0,The nurse is slapped by  the policeman.,The ballerina is slapped by the cowboy.,0,P,C,,0,
2340,87,1,1.328333333,3.820277778,slap,AC,1,The cowboy slaps the professor.,The policeman slapped the swimmer.,1,A,C,,0,
2341,87,1,1.198333333,4.771666667,kiss,PC,0,The monk is kissed by the swimmer.,The artist kissed the clown.,1,P,C,,0,
2342,87,0,1.144444444,3.282222222,push,AI,1,The chef push the clown.,The cowboy pushed the swimmer.,1,A,I,,0,
2343,87,1,0.9183333333,3.649722222,punch,PC,0,The policeman is punched by the artist.,The cowboy punched the ballerina.,1,P,C,,0,
2344,87,1,0.6641666667,4.321944444,scold,AC,0,The waitress scolds the boxer.,The policeman scolds the ballerina.,1,A,C,,0,
2345,87,1,1.4275,3.798888889,slap,PC,1,The clown is slapped by the policeman.,The cowboy slapped the sailor.,1,P,C,,0,
2346,87,0,1.954444444,4.386944444,pull,AI,1,The boxer pull the soldier.,The pirate pulled the ballerina.,1,A,I,,0,
2347,87,1,0.9738888889,4.255555556,chase,PC,1,The monk is chased by the policeman.,The pirated chased the criminal.,1,P,C,,0,
2348,87,1,0.855,4.071666667,touch,AI,0,The waitress touch the professor.,The soldier touched the swimmer.,1,A,I,,0,
2349,87,1,0.6936111111,3.374166667,push,PI,0,The monk is pushen by the policeman.,The cowboy pushed the ballerina.,1,P,I,,0,
2350,87,1,0.7363888889,3.535555556,punch,AC,0,The cowboy punches the nun.,The artist punched the monk.,1,A,C,,0,
2351,87,0,0.9825,3.301111111,tickle,PI,1,The robber is ticklen by the soldier.,The waitress tickled the monk.,1,P,I,,0,
2352,87,1,0.8058333333,4.228055556,chase,AC,1,The nun chases the sailor.,The policeman chased the robber.,1,A,C,,0,
2353,87,1,0.6441666667,3.9275,kick,PI,0,The clown is kicken by the nun.,The robber is kicked by the waitress.,0,P,I,,0,
2354,87,1,1.043055556,3.013611111,punch,AC,1,The cowboy punches the swimmer.,The artist punched the clown.,1,A,C,,0,
2355,87,1,0.7883333333,5.281388889,scold,PC,0,The monk is scolded by the swimmer.,The professor scolds the soldier.,1,P,C,,0,
2356,87,1,0.6958333333,4.189444444,tickle,AI,0,The soldier tickle the boxer.,The waitress tickled the doctor.,1,A,I,,0,
2357,87,1,0.6655555556,3.464444444,kiss,PC,1,The boxer is kissed by the artist.,The nun kissed the ballerina.,1,P,C,,0,
2358,87,1,0.4230555556,3.541666667,kiss,AC,0,The pirate kisses the clown.,The artist kissed the soldier.,1,A,C,,0,
2359,87,0,0.6027777778,3.068888889,touch,PI,1,The doctor is touchen by the waitress.,The soldier touched the clown.,1,P,I,,0,
2360,87,1,0.7027777778,3.680833333,kiss,AC,1,The artist kisses the ballerina.,The nun kissed the boxer.,1,A,C,,0,
2361,87,1,0.6258333333,3.762777778,chase,PC,0,The swimmer is chased by the nun.,The doctor is chased by the waitress.,0,P,C,,0,
2362,87,1,0.7580555556,4.6425,scold,AC,1,The policeman scolds the doctor.,The professor scolds the sailor.,1,A,C,,0,
2363,87,1,0.7625,3.289722222,pull,PI,0,The waitress is pullen by the pirate.,The clown is pulled by the boxer.,0,P,I,,0,
2364,88,1,1.203333333,5.839444444,slap,AC,1,The cowboy slaps the professor.,The policeman slaps the swimmer.,1,A,C,,0,
2365,88,1,3.709166667,6.431388889,follow,PC,0,The ballerina is followed by the pirate.,A man follows the boxer.,1,P,C,,0,
2366,88,1,0.9005555556,6.880277778,chase,AC,1,The nun chases the sailor.,A policeman chases the robber.,1,A,C,,0,
2367,88,0,1.463888889,3.862222222,slap,PC,0,The nurse is slapped by  the policeman.,The cowboy slaps the ballerina.,1,P,C,,0,
2368,88,1,2.932222222,4.172777778,tickle,AI,0,The soldier tickle the boxer.,The waitress tickles the doctor.,1,A,I,,0,
2369,88,1,1.316388889,4.259722222,pull,PI,0,The waitress is pullen by the pirate.,The boxer pulls the clown.,1,P,I,,0,
2370,88,1,0.7447222222,4.934722222,kick,AI,1,The policeman kick the boxer.,The waitress kicked the clown.,1,A,I,,0,
2371,88,1,1.344722222,6.053888889,push,PI,0,The monk is pushen by the policeman.,The cowboys attempts to push the ballerina.,,P,I,,2,
2372,88,1,0.8913888889,5.383333333,scold,AC,0,The waitress scolds the boxer.,The policeman scolds the woman.,1,A,C,,0,
2373,88,0,0.9197222222,3.603055556,tickle,PI,1,The robber is ticklen by the soldier.,The monk is tickled by the waitress.,0,P,I,,0,
2374,88,1,1.364444444,4.415555556,follow,AC,1,The nun follows the doctor.,The sailor is followed by the pirate.,0,A,C,,0,
2375,88,1,0.8938888889,5.629166667,kiss,PC,0,The monk is kissed by the swimmer.,The artist kisses the clown.,1,P,C,,0,
2376,88,1,1.611944444,5.945833333,kiss,AC,1,The artist kisses the ballerina.,The nun kisses the boxer.,1,A,C,,0,
2377,88,1,1.744444444,14.32972222,chase,PC,0,The swimmer is chased by the nun.,The waitress chases the doctor.,1,P,C,,0,
2378,88,1,0.9141666667,4.613611111,touch,AI,0,The waitress touch the professor.,The swimmer is touched by the sailor.,0,A,I,,0,
2379,88,1,1.417777778,3.912222222,kiss,PC,1,The boxer is kissed by the artist.,The nun and the ballerina kiss.,,P,C,,2,
2380,88,1,0.6258333333,4.075277778,pull,AI,1,The boxer pull the soldier.,The pirate tries to pull the woman.,1,A,I,,0,
2381,88,1,0.9363888889,4.703055556,kick,PI,0,The clown is kicken by the nun.,The waitress kicked the robber.,1,P,I,,0,
2382,88,1,0.7611111111,8.184722222,scold,AC,1,The policeman scolds the doctor.,The professor scolds the sailor.,1,A,C,,0,
2383,88,1,0.9152777778,3.211944444,chase,PC,1,The monk is chased by the policeman.,The pirate chases the robber.,1,P,C,,0,
2384,88,1,0.5430555556,4.328055556,follow,AC,0,The nun follows the cowboy.,The doctor is followed by the pirate.,0,A,C,,0,
2385,88,1,0.7175,3.301944444,follow,PC,1,The ballerina is followed by the pirate.,The nun follows the soldier.,1,P,C,,0,
2386,88,1,0.5366666667,4.066944444,punch,AC,0,The cowboy punches the nun.,The artist punched the monk.,1,A,C,,0,
2387,88,1,0.7383333333,3.735833333,scold,PC,1,The doctor is scolded by the professor.,The policeman scolds the boxer.,1,P,C,,0,
2388,88,1,0.6713888889,5.393888889,punch,AC,1,The cowboy punches the swimmer.,The clown is punched by the artist.,0,A,C,,0,
2389,88,0,1.761666667,3.862777778,touch,PI,1,The doctor is touchen by the waitress.,The sailor is touching the clown.,1,P,I,,0,
2390,88,1,0.6505555556,6.561388889,shoot,AI,0,The actress shoot the robber.,The baker shoots the boxer.,1,A,I,,0,
2391,88,1,0.8452777778,3.708055556,slap,PC,1,The clown is slapped by the policeman.,The cowboy slaps the sailor.,1,P,C,,0,
2392,88,1,0.8044444444,4.196111111,kiss,AC,0,The pirate kisses the clown.,The soldier is kissed by the artist.,0,A,C,,0,
2393,88,0,0.7580555556,6.606944444,shoot,PI,1,The ballerina is shooted by the artist.,The baker shoots the swimmer.,1,P,I,,0,
2394,88,1,1.689444444,4.065,slap,AC,0,The cowboy slaps the ballerina.,The boxer is slapped by the policeman.,0,A,C,,0,
2395,88,1,0.8580555556,4.297222222,punch,PC,0,The policeman is punched by the artist.,The cowboy punched the ballerina.,1,P,C,,0,
2396,88,1,0.6847222222,3.862222222,chase,AC,0,The policeman chases the robber.,The swimmer is chased by the policeman.,0,A,C,,0,
2397,88,1,0.7155555556,3.316666667,scold,PC,0,The monk is scolded by the swimmer.,The professor scolds the soldier.,1,P,C,,0,
2398,88,1,1.108055556,5.368333333,push,AI,1,The chef push the clown.,The cowboy pushes the swimmer.,1,A,I,,0,
2399,88,1,0.6363888889,3.238888889,punch,PC,1,The ballerina is punched by the artist.,The cowboy punches the doctor.,1,P,C,,0,
2400,89,1,1.153888889,3.212222222,chase,AC,1,The nun chases the sailor.,The officer chases the robber,1,A,C,,0,
2401,89,1,1.913611111,4.241666667,kick,PI,0,The clown is kicken by the nun.,The woman kicked the robber,1,P,I,,0,
2402,89,0,2.559166667,3.550833333,kick,AI,1,The policeman kick the boxer.,The woman kicked the clown,1,A,I,,0,
2403,89,1,1.104722222,4.006111111,slap,PC,1,The clown is slapped by the policeman.,The cowboy slapped the sailor,1,P,C,,0,
2404,89,1,0.8566666667,4.106111111,follow,AC,1,The nun follows the doctor.,The pirate follows the sailor,1,A,C,,0,
2405,89,1,1.424722222,3.956666667,scold,PC,1,The doctor is scolded by the professor.,The boxer is scolded by the officer,0,P,C,,0,
2406,89,1,0.8816666667,2.932222222,follow,AC,0,The nun follows the cowboy.,The pirate follows the doctor,1,A,C,,0,
2407,89,1,0.9236111111,3.981111111,kiss,PC,0,The monk is kissed by the swimmer.,The clown is kissed by the painter,0,P,C,,0,
2408,89,1,0.7066666667,3.895277778,punch,AC,0,The cowboy punches the nun.,The painter punches the monk,1,A,C,,0,
2409,89,1,0.8025,3.027777778,pull,PI,0,The waitress is pullen by the pirate.,The clown is pulled by the boxer,0,P,I,,0,
2410,89,1,1.478333333,3.114166667,tickle,AI,0,The soldier tickle the boxer.,The maid tickled the doctor,1,A,I,,0,
2411,89,1,0.8336111111,3.163888889,chase,PC,1,The monk is chased by the policeman.,The pirate is chasing the robber,1,P,C,,0,
2412,89,1,0.7630555556,3.165555556,chase,AC,0,The policeman chases the robber.,The officer chases the swimmer,1,A,C,,0,
2413,89,1,1.244722222,3.095,punch,PC,1,The ballerina is punched by the artist.,The cowboy punched the doctor,1,P,C,,0,
2414,89,1,9.580277778,3.786111111,shoot,AI,0,The actress shoot the robber.,The chef shoots the boxer,1,A,I,,0,
2415,89,1,0.6208333333,3.596944444,slap,PC,0,The nurse is slapped by  the policeman.,The cowboy slaps the ballerina,1,P,C,,0,
2416,89,1,0.56,2.429444444,slap,AC,1,The cowboy slaps the professor.,The officer slaps the swimmer,1,A,C,,0,
2417,89,1,0.5922222222,2.366944444,follow,PC,0,The ballerina is followed by the pirate.,The nun follows the boxer,1,P,C,,0,
2418,89,1,0.5169444444,2.930555556,kiss,AC,0,The pirate kisses the clown.,The painter kissed the soldier,1,A,C,,0,
2419,89,1,0.4261111111,3.545555556,scold,PC,0,The monk is scolded by the swimmer.,The professor scolded the soldier,1,P,C,,0,
2420,89,1,0.7025,2.821666667,kiss,AC,1,The artist kisses the ballerina.,The nun kissed the boxer,1,A,C,,0,
2421,89,0,0.9858333333,3.037777778,tickle,PI,1,The robber is ticklen by the soldier.,The maid tickles the monk,1,P,I,,0,
2422,89,1,0.635,2.405833333,punch,AC,1,The cowboy punches the swimmer.,The artist punches the clown,1,A,C,,0,
2423,89,1,0.6477777778,2.743611111,follow,PC,1,The ballerina is followed by the pirate.,The nun followed the soldier,1,P,C,,0,
2424,89,0,0.7175,2.365833333,push,AI,1,The chef push the clown.,The cowboy pushed the swimmer,1,A,I,,0,
2425,89,0,0.6488888889,2.070833333,touch,PI,1,The doctor is touchen by the waitress.,The sailor touched the clown,1,P,I,,0,
2426,89,1,0.5252777778,2.461388889,pull,AI,1,The boxer pull the soldier.,The pirate pulls the ballerina,1,A,I,,0,
2427,89,1,0.69,2.457222222,push,PI,0,The monk is pushen by the policeman.,The cowboy pushed the ballerina,1,P,I,,0,
2428,89,1,1.063611111,2.646111111,scold,AC,0,The waitress scolds the boxer.,The ballerina is scolded by the officer,0,A,C,,0,
2429,89,0,0.7508333333,2.224166667,shoot,PI,1,The ballerina is shooted by the artist.,The chef shoots the swimmer,1,P,I,,0,
2430,89,1,0.5438888889,2.425833333,scold,AC,1,The policeman scolds the doctor.,The professor scolds the sailor,1,A,C,,0,
2431,89,1,0.8058333333,2.265833333,kiss,PC,1,The boxer is kissed by the artist.,The nun kissed the ballerina,1,P,C,,0,
2432,89,1,0.4822222222,2.170277778,slap,AC,0,The cowboy slaps the ballerina.,The officer slaps the boxer,1,A,C,,0,
2433,89,1,0.9202777778,4.781388889,punch,PC,0,The policeman is punched by the artist.,The cowboy punches the ballerina,1,P,C,,0,
2434,89,0,1.673055556,4.392777778,touch,AI,0,The waitress touch the professor.,The sailor touched the swimmer,1,A,I,,0,
2435,89,1,0.6380555556,3.320555556,chase,PC,0,The swimmer is chased by the nun.,The maid chased the doctor,1,P,C,,0,
2436,90,1,1.637222222,3.647222222,slap,AC,0,The cowboy slaps the ballerina.,The policeman slaps the boxer,1,A,C,,0,
2437,90,1,1.982222222,4.093055556,follow,PC,0,The ballerina is followed by the pirate.,The priest follows the boxer,1,P,C,,0,
2438,90,1,0.4916666667,4.439166667,punch,AC,1,The cowboy punches the swimmer.,The artist punches the clown,1,A,C,,0,
2439,90,1,0.6019444444,2.462777778,follow,PC,1,The ballerina is followed by the pirate.,The priest follows the soldier,1,P,C,,0,
2440,90,1,0.8022222222,2.737777778,touch,AI,0,The waitress touch the professor.,The sailor touches the swimmer,1,A,I,,0,
2441,90,1,0.9530555556,3.658888889,pull,PI,0,The waitress is pullen by the pirate.,The boxer pulls the clown,1,P,I,,0,
2442,90,1,0.7558333333,3.472777778,kiss,AC,0,The pirate kisses the clown.,The artist kisses the soldier,1,A,C,,0,
2443,90,1,0.7761111111,2.362777778,slap,PC,0,The nurse is slapped by  the policeman.,The cowboy slaps the ballerina,1,P,C,,0,
2444,90,1,0.6772222222,2.580277778,follow,AC,0,The nun follows the cowboy.,The pirate follows the doctor,1,A,C,,0,
2445,90,1,1.148055556,2.778333333,shoot,PI,1,The ballerina is shooted by the artist.,The chef shoots the swimmer,1,P,I,,0,
2446,90,1,0.4316666667,2.655277778,scold,AC,0,The waitress scolds the boxer.,The policeman scolds the ballerina,1,A,C,,0,
2447,90,1,1.083055556,2.566944444,punch,PC,0,The policeman is punched by the artist.,The cowboy punches the ballerina,1,P,C,,0,
2448,90,1,0.5872222222,2.418055556,tickle,AI,0,The soldier tickle the boxer.,The waitress tickles the doctor,1,A,I,,0,
2449,90,1,0.7902777778,2.5775,kiss,PC,0,The monk is kissed by the swimmer.,The artist kisses the clown,1,P,C,,0,
2450,90,1,0.6516666667,2.522222222,kiss,AC,1,The artist kisses the ballerina.,The nun kisses the boxer,1,A,C,,0,
2451,90,1,0.5486111111,3.071111111,scold,PC,0,The monk is scolded by the swimmer.,The professor scolds the soldier,1,P,C,,0,
2452,90,1,0.5897222222,2.733611111,chase,AC,0,The policeman chases the robber.,The policeman chases the swimmer,1,A,C,,0,
2453,90,1,0.5069444444,3.072777778,chase,PC,1,The monk is chased by the policeman.,The robber is chased by the pirate,0,P,C,,0,
2454,90,1,0.5230555556,2.153888889,shoot,AI,0,The actress shoot the robber.,The chef shoots the boxer,1,A,I,,0,
2455,90,1,0.7133333333,2.497222222,scold,PC,1,The doctor is scolded by the professor.,The policeman scolds the boxer,1,P,C,,0,
2456,90,1,0.5141666667,2.153888889,punch,AC,0,The cowboy punches the nun.,The artist punches the monk,1,A,C,,0,
2457,90,1,0.8425,2.661388889,touch,PI,1,The doctor is touchen by the waitress.,The sailor touches the clown,1,P,I,,0,
2458,90,1,0.5380555556,2.566666667,scold,AC,1,The policeman scolds the doctor.,The professor scolds the sailor,1,A,C,,0,
2459,90,1,0.6180555556,2.928888889,kiss,PC,1,The boxer is kissed by the artist.,The nun kisses the ballerina,1,P,C,,0,
2460,90,1,0.5880555556,2.3775,chase,AC,1,The nun chases the sailor.,The policeman chases the robber,1,A,C,,0,
2461,90,1,0.5761111111,3.071666667,kick,PI,0,The clown is kicken by the nun.,The waitress kicks the robber,1,P,I,,0,
2462,90,1,0.4244444444,3.189444444,pull,AI,1,The boxer pull the soldier.,The ballerina is pulled by the pirate,0,A,I,,0,
2463,90,1,0.4583333333,2.522222222,push,PI,0,The monk is pushen by the policeman.,The cowboy pushes the ballerina,1,P,I,,0,
2464,90,1,0.5322222222,2.655833333,slap,AC,1,The cowboy slaps the professor.,The policeman slaps the swimmer,1,A,C,,0,
2465,90,1,0.5975,2.172222222,slap,PC,1,The clown is slapped by the policeman.,The cowboy slaps the sailor,1,P,C,,0,
2466,90,1,0.4094444444,2.151944444,follow,AC,1,The nun follows the doctor.,The pirate follows the sailor,1,A,C,,0,
2467,90,1,0.5933333333,2.556944444,punch,PC,1,The ballerina is punched by the artist.,The cowboy punches the doctor,1,P,C,,0,
2468,90,1,0.4419444444,2.601666667,push,AI,1,The chef push the clown.,The cowboy pushes the swimmer,1,A,I,,0,
2469,90,1,0.6441666667,2.7425,chase,PC,0,The swimmer is chased by the nun.,The waitress chases the doctor,1,P,C,,0,
2470,90,1,0.3613888889,2.894444444,kick,AI,1,The policeman kick the boxer.,The waitress kicks the clown,1,A,I,,0,
2471,90,1,0.5772222222,2.275555556,tickle,PI,1,The robber is ticklen by the soldier.,The waitress tickles the monk,1,P,I,,0,
2472,91,1,0.9608333333,2.236666667,kiss,AC,0,The pirate kisses the clown.,The artist kisses the soldier,1,A,C,,0,
2473,91,1,1.039444444,1.892777778,follow,PC,0,The ballerina is followed by the pirate.,The nun follows the boxer,1,P,C,,0,
2474,91,1,0.7308333333,1.990277778,push,AI,1,The chef push the clown.,The cowboy pushes the swimmer,1,A,I,,0,
2475,91,1,0.4016666667,2.2525,pull,PI,0,The waitress is pullen by the pirate.,The boxer pulls the clown,1,P,I,,0,
2476,91,1,0.4391666667,2.750555556,scold,AC,0,The waitress scolds the boxer.,The fireman scolds the ballerina,1,A,C,,0,
2477,91,1,0.5480555556,2.043611111,push,PI,0,The monk is pushen by the policeman.,The cowboy pushes the ballerina,1,P,I,,0,
2478,91,1,0.4702777778,2.352777778,tickle,AI,0,The soldier tickle the boxer.,The waitress tickles the doctor,1,A,I,,0,
2479,91,1,0.8494444444,3.2525,chase,PC,1,The monk is chased by the policeman.,The robber is chased by the pirate,0,P,C,,0,
2480,91,1,0.8219444444,2.316944444,slap,AC,1,The cowboy slaps the professor.,The policeman slaps the swimmer,1,A,C,,0,
2481,91,1,0.4519444444,2.593055556,follow,PC,1,The ballerina is followed by the pirate.,The monk follows the soldier,1,P,C,,0,
