,subjID,surveyID,resp_iscorrect,verif_rt,descr_rt,T_verb,P_type,syn_voice,syn_corr,verif_ans,P_sentence,clear_responses,isactive.raw,isactive.checked,error_type
2618,73,rx32dw5g20190413,1,3.72,8.688333333,kiss,AC,A,C,0,The pirate kisses the clown.,The artist kisses the soldier.,1,1,0
2619,73,rx32dw5g20190413,1,2.669166667,10.62166667,punch,PC,P,C,0,The policeman is punched by the artist.,The cowboy punches the ballerina.,1,1,0
2620,73,rx32dw5g20190413,1,2.501666667,11.34666667,tickle,AI,A,I,0,The soldier tickle the boxer.,The waitress tickles the doctor.,1,1,0
2621,73,rx32dw5g20190413,0,2.491666667,12.5925,touch,PI,P,I,1,The doctor is touchen by the waitress.,The sailor touches the clown.,1,1,0
2622,73,rx32dw5g20190413,1,2.589166667,7.711666667,chase,AC,A,C,1,The nun chases the sailor.,The policeman chases the robber.,1,1,0
2623,73,rx32dw5g20190413,1,1.993333333,15.80083333,follow,PC,P,C,0,The ballerina is followed by the pirate.,The nun follows a boxer.,1,1,0
2624,73,rx32dw5g20190413,1,3.1675,9.578333333,chase,AC,A,C,0,The policeman chases the robber.,The policeman chases the swimmer.,1,1,0
2625,73,rx32dw5g20190413,1,2.4975,11.2225,chase,PC,P,C,1,The monk is chased by the policeman.,The pirate chases the robber.,1,1,0
2626,73,rx32dw5g20190413,1,2.556666667,13.49833333,follow,AC,A,C,0,The nun follows the cowboy.,The pirate follows a doctor.,1,1,0
2627,73,rx32dw5g20190413,1,3.958333333,11.09083333,punch,PC,P,C,1,The ballerina is punched by the artist.,The cowboy punches the doctor.,1,1,0
2628,73,rx32dw5g20190413,1,1.568333333,9.246666667,pull,AI,A,I,1,The boxer pull the soldier.,The pirate pulls the ballerina.,1,1,0
2629,73,rx32dw5g20190413,1,2.174166667,9.930833333,slap,PC,P,C,1,The clown is slapped by the policeman.,The cowboy slaps the sailor.,1,1,0
2630,73,rx32dw5g20190413,1,2.639166667,9.926666667,follow,AC,A,C,1,The nun follows the doctor.,The pirate follows the sailor.,1,1,0
2631,73,rx32dw5g20190413,1,2.428333333,8.5,kiss,PC,P,C,1,The boxer is kissed by the artist.,The nun kisses the ballerina.,1,1,0
2632,74,scen3nd820190413,1,7.435833333,15.9,kiss,AC,A,C,0,The pirate kisses the clown.,lady is kissing the man,1,1,2
2633,74,scen3nd820190413,0,10.34583333,15.545,punch,PC,P,C,0,The policeman is punched by the artist.,The thief punched the lady,1,1,0
2634,74,scen3nd820190413,1,5.7625,18.78583333,shoot,AI,A,I,0,The actress shoot the robber. ,The butler shoots at the boxer,1,1,0
2635,74,scen3nd820190413,1,4.681666667,22.20416667,kiss,PC,P,C,1,The boxer is kissed by the artist.,sister kisses the lady,1,1,2
2636,74,scen3nd820190413,1,33.01916667,41.00333333,chase,AC,A,C,0,The policeman chases the robber.,policeman chases the man who was swimming,1,1,2
2637,74,scen3nd820190413,1,4.6575,25.33083333,chase,PC,P,C,1,The monk is chased by the policeman.,A rowdy chases the thief,1,1,0
2638,74,scen3nd820190413,1,4.39,15.2025,kick,AI,A,I,1,The policeman kick the boxer.,The waitress kicked the man,1,1,0
2639,74,scen3nd820190413,1,8.410833333,21.775,punch,PC,P,C,1,The ballerina is punched by the artist.,The thief punched the doctor,1,1,0
2640,74,scen3nd820190413,1,3.8925,23.1275,follow,AC,A,C,1,The nun follows the doctor.,Rowdy follows a man,1,1,2
2641,74,scen3nd820190413,1,6.323333333,19.90416667,follow,PC,P,C,1,The ballerina is followed by the pirate. ,nun follows the fireman,1,1,2
2642,74,scen3nd820190413,1,4.2975,41.37666667,punch,AC,A,C,1,The cowboy punches the swimmer.,The actor punched an old man,1,1,0
2643,74,scen3nd820190413,1,4.69,17.02,shot,PI,P,I,1,The ballerina is shooted by the artist. ,The butler shoots at the swimmer,1,1,0
2644,74,scen3nd820190413,1,3.34,25.04333333,follow,AC,A,C,0,The nun follows the cowboy.,The rowdy is following the doctor,1,1,0
2645,74,scen3nd820190413,1,3.943333333,17.95916667,push,PI,P,I,0,The monk is pushen by the policeman.,The cowboy pushes the ballerina,1,1,0
2646,74,scen3nd820190413,1,3.061666667,19.71,slap,AC,A,C,1,The cowboy slaps the professor.,The policeman slaps the swimmer,1,1,0
2647,74,scen3nd820190413,1,4.526666667,17.30333333,follow,PC,P,C,0,The ballerina is followed by the pirate.,The boxer is followed by the nun,0,0,0
2648,74,scen3nd820190413,1,3.4025,11.4825,slap,AC,A,C,0,The cowboy slaps the ballerina.,The policeman slaps the boxer,1,1,0
2649,74,scen3nd820190413,1,2.945,17.5,kiss,PC,P,C,0,The monk is kissed by the swimmer.,The lady kisses the man,1,1,0
2650,74,scen3nd820190413,1,4.670833333,20.9825,tickle,AI,A,I,0,The soldier tickle the boxer.,The cook tickles the doctor,1,1,0
2651,74,scen3nd820190413,1,6.7225,16.91833333,touch,PI,P,I,1,The doctor is touchen by the waitress.,The police touches an innocent,1,1,0
2652,74,scen3nd820190413,1,4.271666667,11.15083333,chase,AC,A,C,1,The nun chases the sailor.,The policeman chases the thief,1,1,0
2653,74,scen3nd820190413,0,5.568333333,12.33666667,tickle,PI,P,I,1,The robber is ticklen by the soldier. ,The waitress tickles the father,1,1,0
2654,74,scen3nd820190413,1,3.376666667,20.53166667,touch,AI,A,I,0,The waitress touch the professor.,The soldier touches the swimmer,1,1,0
2655,74,scen3nd820190413,1,4.4625,15.08833333,slap,PC,P,C,0,The nurse is slapped by  the policeman.,The cowboy slapped the ballerina,1,1,0
2656,74,scen3nd820190413,1,4.4375,12.06833333,kiss,AC,A,C,1,The artist kisses the ballerina.,The nun kisses the boxer,1,1,0
2657,74,scen3nd820190413,0,9.379166667,21.725,scold,PC,P,C,1,The doctor is scolded by the professor. ,The policeman scolds the boxer,1,1,0
2658,74,scen3nd820190413,1,3.514166667,14.91083333,scold,AC,A,C,1,The policeman scolds the doctor.,The professor scolds the sailor,1,1,0
2659,74,scen3nd820190413,1,4.845,15.90916667,kick,PI,P,I,0,The clown is kicken by the nun. ,The waitress kicked the thief,1,1,0
2660,74,scen3nd820190413,1,2.436666667,26.335,punch,AC,A,C,0,The cowboy punches the nun.,The man punched the father,1,1,0
2661,74,scen3nd820190413,1,2.420833333,15.15,chase,PC,P,C,0,The swimmer is chased by the nun.,The waitress chases the doctor,1,1,0
2662,74,scen3nd820190413,1,6.831666667,13.335,push,AI,A,I,1,The chef push the clown.,The cowboy pushed the swimmer,1,1,0
2663,74,scen3nd820190413,1,2.626666667,19.925,scold,PC,P,C,0,The monk is scolded by the swimmer. ,The professor scolds the batsman,1,1,0
2664,74,scen3nd820190413,1,2.716666667,15.325,scold,AC,A,C,0,The waitress scolds the boxer.,The fireman scolds the ballerina,1,1,0
2665,74,scen3nd820190413,1,3.555,26.065,pull,PI,P,I,0,The waitress is pullen by the pirate. ,The boxer pulls the oldman,1,1,0
2666,74,scen3nd820190413,1,5.6125,11.36916667,pull,AI,A,I,1,The boxer pull the soldier.,The thief pulls the ballerina,1,1,0
2667,74,scen3nd820190413,0,3.869166667,15.86583333,slap,PC,P,C,1,The clown is slapped by the policeman.,The cowboy slapped the sailor,1,1,0
2668,75,secoynlw20190413,1,3.415833333,15.91833333,chase,AC,A,C,0,The policeman chases the robber.,The policeman chases the beachgoer,1,1,0
2669,75,secoynlw20190413,1,3.31,12.83416667,kiss,PC,P,C,1,The boxer is kissed by the artist.,the nun kisses the ballerina,1,1,0
2670,75,secoynlw20190413,1,4.989166667,13.44666667,push,AI,A,I,1,The chef push the clown.,the cowboy pushes the swimmer,1,1,0
2671,75,secoynlw20190413,1,3.509166667,13.51666667,punch,PC,P,C,1,The ballerina is punched by the artist.,the doctor is punched by the cowboy,0,0,0
2672,75,secoynlw20190413,1,2.35,10.69583333,scold,AC,A,C,0,The waitress scolds the boxer.,the policeman scolds the ballerina,1,1,0
2673,75,secoynlw20190413,1,2.969166667,11.53083333,push,PI,P,I,0,The monk is pushen by the policeman.,the ballerina is pushed by the cowboy,0,0,0
2674,75,secoynlw20190413,1,3.866666667,10.3175,pull,AI,A,I,1,The boxer pull the soldier.,the pirate is pulling the ballerina,1,1,0
2675,75,secoynlw20190413,1,2.081666667,9.756666667,kiss,PC,P,C,0,The monk is kissed by the swimmer.,the clown is kissed by the artist,0,0,0
2676,75,secoynlw20190413,1,6.535833333,9.791666667,follow,AC,A,C,1,The nun follows the doctor.,the pirate follows the sailor,1,1,0
2677,75,secoynlw20190413,1,1.7625,11.75583333,slap,PC,P,C,0,The nurse is slapped by  the policeman.,the ballerina is slapped by the cowboy,0,0,0
2678,75,secoynlw20190413,1,2.045833333,10.88583333,tickle,AI,A,I,0,The soldier tickle the boxer.,the doctor is tickled by the waitress,0,0,0
2679,75,secoynlw20190413,1,4.149166667,12.20166667,tickle,PI,P,I,1,The robber is ticklen by the soldier. ,the monk is tickled by the waitress,0,0,0
2680,75,secoynlw20190413,1,3.1925,9.254166667,kiss,AC,A,C,1,The artist kisses the ballerina.,the boxer is kissed by the nun,0,0,0
2681,75,secoynlw20190413,1,2.256666667,10.5775,scold,PC,P,C,0,The monk is scolded by the swimmer. ,the professor scolds the soldier,1,1,0
2682,75,secoynlw20190413,1,2.028333333,11.54916667,kiss,AC,A,C,0,The pirate kisses the clown.,the artist kisses the soldier,1,1,0
2683,75,secoynlw20190413,1,3.959166667,11.15416667,chase,PC,P,C,1,The monk is chased by the policeman.,the robber is chased by the pirate,0,0,0
2684,75,secoynlw20190413,1,2.7125,9.955833333,chase,AC,A,C,1,The nun chases the sailor.,the policeman chases the robber,1,1,0
2685,75,secoynlw20190413,1,2.016666667,11.185,follow,PC,P,C,0,The ballerina is followed by the pirate.,the boxer is followed by the nun,0,0,0
2686,75,secoynlw20190413,1,2.986666667,10.18666667,slap,AC,A,C,0,The cowboy slaps the ballerina.,the policeman slapped the boxer,1,1,0
2687,75,secoynlw20190413,1,2.974166667,11.24833333,slap,PC,P,C,1,The clown is slapped by the policeman.,the sailor is slapped by the cowboy,0,0,0
2688,75,secoynlw20190413,1,1.6275,9.2725,follow,AC,A,C,0,The nun follows the cowboy.,the pirate follows the doctor,1,1,0
2689,75,secoynlw20190413,1,2.27,11.70166667,pull,PI,P,I,0,The waitress is pullen by the pirate. ,the boxer pulls the clown,1,1,0
2690,75,secoynlw20190413,1,2.2375,11.30333333,scold,AC,A,C,1,The policeman scolds the doctor.,the professor scolds the sailor,1,1,0
2691,75,secoynlw20190413,1,2.876666667,14.65333333,kick,PI,P,I,0,The clown is kicken by the nun. ,the robber is kicked by the waitress,0,0,0
2692,75,secoynlw20190413,1,2.915,10.33166667,shoot,AI,A,I,0,The actress shoot the robber. ,the chef shoots the boxer,1,1,0
2693,75,secoynlw20190413,1,3.8525,12.2675,punch,PC,P,C,0,The policeman is punched by the artist.,the ballerina is punched by the cowboy,0,0,0
2694,75,secoynlw20190413,1,1.890833333,11.28,punch,AC,A,C,1,The cowboy punches the swimmer.,the clown is punched by the artist,0,0,0
2695,75,secoynlw20190413,1,3.33,8.719166667,touch,PI,P,I,1,The doctor is touchen by the waitress.,the sailor touches the clown,1,1,0
2696,75,secoynlw20190413,1,3.653333333,8.335833333,punch,AC,A,C,0,The cowboy punches the nun.,the artist punches the monk,1,1,0
2697,75,secoynlw20190413,1,2.8275,13.67083333,follow,PC,P,C,1,The ballerina is followed by the pirate. ,the soldier is followed by the nun,0,0,0
2698,75,secoynlw20190413,1,1.828333333,10.90333333,slap,AC,A,C,1,The cowboy slaps the professor.,the swimmer is slapped by the policeman,0,0,0
2699,75,secoynlw20190413,1,1.5975,11.875,chase,PC,P,C,0,The swimmer is chased by the nun.,the doctor is chased by the waitress,0,0,0
2700,75,secoynlw20190413,1,2.153333333,10.64666667,kick,AI,A,I,1,The policeman kick the boxer.,the waitress kicked the clown,1,1,0
2701,75,secoynlw20190413,1,2.605833333,11.3175,scold,PC,P,C,1,The doctor is scolded by the professor. ,the boxer is scolded by the policeman,0,0,0
2702,75,secoynlw20190413,1,1.924166667,10.175,touch,AI,A,I,0,The waitress touch the professor.,the sailor touched the swimmer,1,1,0
2703,75,secoynlw20190413,1,2.085833333,8.835,shot,PI,P,I,1,The ballerina is shooted by the artist. ,the swimmer is shot by the chef,0,0,0
2704,76,tp6c7pds20190413,1,1.420833333,6.373333333,follow,AC,A,C,0,The nun follows the cowboy.,the pirate follows the doctor,1,1,0
2705,76,tp6c7pds20190413,1,1.2725,5.0325,chase,PC,P,C,0,The swimmer is chased by the nun.,the woman chases the doctor,1,1,0
2706,76,tp6c7pds20190413,1,1.0325,8.319166667,slap,AC,A,C,1,The cowboy slaps the professor.,the policeman slapped the swimmer,1,1,0
2707,76,tp6c7pds20190413,1,1.456666667,9.360833333,pull,PI,P,I,0,The waitress is pullen by the pirate. ,the boxer pulls the clown,1,1,0
2708,76,tp6c7pds20190413,1,0.9325,6.938333333,slap,AC,A,C,0,The cowboy slaps the ballerina.,the policeman slapped the boxer,1,1,0
2709,76,tp6c7pds20190413,1,1.299166667,5.100833333,chase,PC,P,C,1,The monk is chased by the policeman.,the pirate chases the robber,1,1,0
2710,76,tp6c7pds20190413,1,1.244166667,5.261666667,shoot,AI,A,I,0,The actress shoot the robber. ,the chef shot the boxer,1,1,0
2711,76,tp6c7pds20190413,1,1.609166667,6.778333333,kick,PI,P,I,0,The clown is kicken by the nun. ,the waitress kicked the robber,1,1,0
2712,76,tp6c7pds20190413,1,1.081666667,5.665,kiss,AC,A,C,1,The artist kisses the ballerina.,the nun kissed the boxer,1,1,0
2713,76,tp6c7pds20190413,1,1.421666667,6.55,push,PI,P,I,0,The monk is pushen by the policeman.,the cowboy pushed the ballerina,1,1,0
2714,76,tp6c7pds20190413,1,2.778333333,5.718333333,chase,AC,A,C,0,The policeman chases the robber.,the policeman chases the swimmer,1,1,0
2715,76,tp6c7pds20190413,1,2.200833333,8.16,tickle,PI,P,I,1,The robber is ticklen by the soldier. ,the waitress tickled the monk,1,1,0
2716,76,tp6c7pds20190413,1,1.064166667,4.875833333,kick,AI,A,I,1,The policeman kick the boxer.,the waitress kicked the clown,1,1,0
2717,76,tp6c7pds20190413,1,2.169166667,6.1125,follow,PC,P,C,1,The ballerina is followed by the pirate. ,the nun follows the soldier,1,1,0
2718,76,tp6c7pds20190413,1,1.891666667,6.4375,pull,AI,A,I,1,The boxer pull the soldier.,the pirate pulls the ballerina,1,1,0
2719,76,tp6c7pds20190413,1,2.753333333,6.494166667,scold,PC,P,C,1,The doctor is scolded by the professor. ,the policeman scods the boxer,1,1,0
2720,76,tp6c7pds20190413,1,1.1875,4.920833333,push,AI,A,I,1,The chef push the clown.,the cowboy pushed the swimmer,1,1,0
2721,76,tp6c7pds20190413,1,0.96,6.831666667,follow,PC,P,C,0,The ballerina is followed by the pirate.,the nun follows boxer,1,1,2
2722,76,tp6c7pds20190413,1,0.734166667,7.043333333,follow,AC,A,C,1,The nun follows the doctor.,the pirate follows solider,1,1,0
2723,76,tp6c7pds20190413,1,1.208333333,6.621666667,touch,PI,P,I,1,The doctor is touchen by the waitress.,the pirate touches the clown,1,1,0
2724,76,tp6c7pds20190413,1,1.695833333,11.785,scold,AC,A,C,1,The policeman scolds the doctor.,the scholar scolds the navy,1,1,0
2725,76,tp6c7pds20190413,1,1.254166667,5.278333333,punch,PC,P,C,1,The ballerina is punched by the artist.,the cowboy punched doctor,1,1,0
2726,76,tp6c7pds20190413,1,1.689166667,5.6675,punch,AC,A,C,1,The cowboy punches the swimmer.,the artist punched the clown,1,1,0
2727,76,tp6c7pds20190413,1,1.068333333,3.93,kiss,PC,P,C,1,The boxer is kissed by the artist.,the nun kissed ballerina,1,1,0
2728,76,tp6c7pds20190413,0,7.076666667,7.270833333,scold,AC,A,C,0,The waitress scolds the boxer.,policeman scolds ballerina,1,1,2
2729,76,tp6c7pds20190413,1,0.974166667,4.674166667,shot,PI,P,I,1,The ballerina is shooted by the artist. ,chef shoots swimmer,1,1,2
2730,76,tp6c7pds20190413,0,0.814166667,4.76,punch,AC,A,C,0,The cowboy punches the nun.,artist punched monk,1,1,2
2731,76,tp6c7pds20190413,1,2.345833333,4.9725,slap,PC,P,C,0,The nurse is slapped by  the policeman.,ballerina slapped by bowboy,0,0,1
2732,76,tp6c7pds20190413,1,0.909166667,5.685833333,kiss,AC,A,C,0,The pirate kisses the clown.,soldier kissed by artist,0,0,1
2733,76,tp6c7pds20190413,1,1.785,5.079166667,punch,PC,P,C,0,The policeman is punched by the artist.,ballerina punched by cowboy,0,0,1
2734,76,tp6c7pds20190413,1,1.630833333,7.38,tickle,AI,A,I,0,The soldier tickle the boxer.,waitress tickles doctor,0,1,2
2735,76,tp6c7pds20190413,1,1.1425,5.0975,slap,PC,P,C,1,The clown is slapped by the policeman.,cowboy slaps seaman,1,1,2
2736,76,tp6c7pds20190413,1,0.940833333,4.251666667,chase,AC,A,C,1,The nun chases the sailor.,police chases robber,1,1,2
2737,76,tp6c7pds20190413,1,0.995,5.265,kiss,PC,P,C,0,The monk is kissed by the swimmer.,clown kissed by artist,1,1,1
2738,76,tp6c7pds20190413,0,2.041666667,9.655833333,touch,AI,A,I,0,The waitress touch the professor.,navy touches swimmer,1,1,2
2739,76,tp6c7pds20190413,1,1.891666667,7.350833333,scold,PC,P,C,0,The monk is scolded by the swimmer. ,scholar scolds soldier,1,1,2
2740,77,u1cwjztb20190413,1,4.5,29.75333333,scold,AC,A,C,1,The policeman scolds the doctor.,Advocate scold policeman ,1,1,1
2741,77,u1cwjztb20190413,1,4.716666667,41.00083333,slap,PC,P,C,1,The clown is slapped by the policeman.,row berry slap civilian  ,1,1,1
2742,77,u1cwjztb20190413,1,5.3275,41.995,slap,AC,A,C,1,The cowboy slaps the professor.,police slap swimmer ,1,1,1
2743,77,u1cwjztb20190413,1,6.258333333,30.99416667,scold,PC,P,C,0,The monk is scolded by the swimmer. ,Old man scold hunter ,1,1,1
2744,77,u1cwjztb20190413,0,9.94,23.8725,shoot,AI,A,I,0,The actress shoot the robber. ,Butler shoot boxer ,1,1,1
2745,77,u1cwjztb20190413,1,19.03916667,23.12166667,tickle,PI,P,I,1,The robber is ticklen by the soldier. ,Women tickle father,1,1,1
2746,77,u1cwjztb20190413,1,3.4125,38.22833333,pull,AI,A,I,1,The boxer pull the soldier.,Robber pull the women ,1,1,1
2747,77,u1cwjztb20190413,1,4.969166667,31.48,touch,PI,P,I,1,The doctor is touchen by the waitress.,Soldier touch the civilian ,1,1,1
2748,77,u1cwjztb20190413,1,10.7,26.34166667,kiss,AC,A,C,0,The pirate kisses the clown.,Women kissed soldier,1,1,2
2749,77,u1cwjztb20190413,0,9.046666667,21.70833333,follow,PC,P,C,1,The ballerina is followed by the pirate. ,Mother followed soldier ,1,1,1
2750,77,u1cwjztb20190413,0,3.974166667,27.46666667,touch,AI,A,I,0,The waitress touch the professor.,Soldier touched swimmer,1,1,2
2751,77,u1cwjztb20190413,1,4.35,25.66166667,shot,PI,P,I,1,The ballerina is shooted by the artist. ,Butler shoot swimmer  ,1,1,1
2752,77,u1cwjztb20190413,1,4.03,37.34166667,kick,AI,A,I,1,The policeman kick the boxer.,Women kicked a man ,1,1,1
2753,77,u1cwjztb20190413,1,21.6425,25.39916667,push,PI,P,I,0,The monk is pushen by the policeman.,Cowboy pushed women ,1,1,1
2754,77,u1cwjztb20190413,1,4.945833333,29.20083333,chase,AC,A,C,0,The policeman chases the robber.,Polish man chasing The swimmer ,1,1,1
2755,77,u1cwjztb20190413,1,13.32666667,27.78583333,pull,PI,P,I,0,The waitress is pullen by the pirate. ,Boxer pulled civilian ,1,1,1
2756,77,u1cwjztb20190413,1,9.765833333,24.98666667,follow,AC,A,C,0,The nun follows the cowboy.,Robbery follow the doctor ,1,1,1
2757,77,u1cwjztb20190413,0,14.7925,16.3225,follow,PC,P,C,0,The ballerina is followed by the pirate.,Non following boxer ,1,1,1
2758,77,u1cwjztb20190413,1,9.6175,21.5625,push,AI,A,I,1,The chef push the clown.,Cowboy pushed labor ,1,1,1
2759,77,u1cwjztb20190413,1,3.265833333,16.24666667,kick,PI,P,I,0,The clown is kicken by the nun. ,Women kicked robbery,1,1,2
2760,77,u1cwjztb20190413,1,1.951666667,43.79833333,follow,AC,A,C,1,The nun follows the doctor.,Robbery followed by civilian ,0,0,1
2761,77,u1cwjztb20190413,1,4.450833333,37.24583333,chase,PC,P,C,0,The swimmer is chased by the nun.,Waiter chasing the doctor  ,1,1,1
2762,77,u1cwjztb20190413,1,6.426666667,13.66083333,scold,AC,A,C,0,The waitress scolds the boxer.,Police scold the lady,1,1,1
2763,77,u1cwjztb20190413,1,5.685833333,29.70083333,slap,PC,P,C,0,The nurse is slapped by  the policeman.,Cowboy slap the lady,1,1,1
